2	42.710356	-73.819109
3	43.68606	-93.357721
4	41.699048	-85.000326
5	59.426361	15.827083
6	35.486585	-120.666378
7	60.898649	7.210826
8	47.85229077	3.543402815
9	49.211936	9.077322
10	47.576995	7.841158
12	47.616671	-122.203765
16	52.474005	-1.880945
18	33.9153838	-117.8875168
20	34.614555	-120.188432
21	37.593128	-122.367306
23	48.509771	-122.338627
24	33.97585	-118.382923
26	34.058126	-118.418214
28	45.58693	4.787807
29	30.588559	104.029497
30	41.161085	-104.804955
31	41.890833	-87.654218
34	39.92646	-122.1984
35	33.6774119	-117.879838
37	25.6898826	-80.3142279
40	41.067306	-73.504917
41	42.235962	-71.178212
42	52.0703108	4.3908317
44	40.045865	-75.433279
46	59.730382	10.220252
48	40.050087	-82.915165
50	51.481627	5.455317
52	56.93193	12.51805
53	36.766315	-108.144266
54	33.614405	-117.872863
57	26.485574	-81.787149
58	50.132849	8.765861
60	35.505278	-108.828094
61	40.9175177	-74.0769911
63	37.66976	-77.461414
64	39.552676	-107.340171
65	60.702333	8.986
66	39.326258	-101.725107
67	49.91157864	10.00140633
68	39.090758	-108.604325
69	47.0370432	15.4783312
70	38.993577	-110.140513
71	41.041538	-73.671661
72	41.040555	-73.673445
73	39.605859	-77.733324
74	53.6683462	9.9923687
76	38.90042611	-99.31856264
77	42.1742546	-87.8161958
78	52.174537	11.493001
79	34.922962	-110.145558
80	22.274495	114.171429
81	29.737432	-95.463447
83	30.2532099	-81.5256754
85	40.66319	-73.793192
86	31.27969	121.16766
87	22.306989	114.212648
88	51.570195	7.675267
89	59.381482	13.467294
90	40.0891852	-75.3931463
92	55.682647	12.588687
94	36.062387	-115.228388
96	59.766259	10.257838
97	61.130464	10.434918
98	39.26937369	-103.7087172
99	46.052057	14.45315
100	55.766399	12.990671
101	46.832233	6.859269
102	42.75625	-104.45267
103	51.370996	9.633307
104	58.15652	7.10296
105	41.31361465	-81.5171092
106	46.346553	4.850173
107	43.12669	-89.306896
108	33.942085	-84.514594
110	43.795551	-90.059358
111	55.51074628	9.764323729
112	41.245823	-73.009059
113	41.246242	-73.010522
114	35.6704406	139.7186684
116	43.6473307	-79.6880432
118	38.573122	-109.552368
119	36.617115	-121.843888
120	39.023876	-77.144352
123	48.133158	11.572677
126	42.3012393	-71.381778
130	43.815364	4.344721
131	40.508562	-88.984738
132	32.8688248	-96.7737114
138	59.953026	10.8876333
143	35.850587	-76.756116
144	29.108571	-81.034603
145	27.312983	-80.406683
146	33.660784	-114.241801
147	35.9059644	-78.7469035
149	44.105601	-103.212569
150	48.99469384	12.150694
151	51.947203	10.140477
152	38.78799	-112.085173
154	42.243893	-88.978895
155	38.800537	-121.210485
156	39.1054008	-77.150895
158	38.771208	-121.266149
159	38.87738376	-97.61871509
160	29.655276	-98.626369
162	29.827707	-97.979685
163	61.77824031	6.213241712
164	34.433626	-119.74541
167	32.135885	-81.212853
168	47.5931308	-122.3262856
172	59.324292	10.954448
173	40.017517	-79.07712
174	44.082607	-123.037458
175	47.130137	10.269231
176	29.924286	-81.416018
177	47.4179284	9.3643968
179	58.887686	5.705978
183	27.9500172	-82.3543621
185	30.4032208	-97.725179
187	22.374417	114.10575
190	33.8113302	-118.3317427
192	63.440571	10.462589
195	32.87072	-117.21114
198	45.451006	-122.78248
202	33.970281	-112.731503
203	50.816873	8.08576
204	47.4962891	8.6981642
206	43.63385	-95.595647
207	32.726686	-114.619093
208	51.940726	6.081793
209	43.7247752	-79.4553801
211	50.835825	4.35625
213	59.7708328	10.2621389
214	51.507888	-0.221972
215	48.2725284	12.55031
216	43.1685194	2.9850479
217	50.5883964	4.307388
218	37.963139	-122.515392
220	45.611941	-121.208249
221	34.1460088	-118.1529974
295	50.181953	9.006662
296	51.9650564	6.0037543
304	33.786118	-116.475114
312	32.8915497	-117.153424
320	51.5111657	-0.4612202
321	33.619793	-111.9068416
323	30.2676	120.143
324	35.9038139	-78.747981
326	39.79977	116.517825
327	22.6189	114.05482
328	51.163992	6.851938
330	52.360781	4.88284
332	52.531375	6.157279
333	37.43374	-122.441248
359	47.82683	11.89809
360	47.656578	-117.424414
372	55.489365	12.162954
373	47.726601	13.060463
375	35.425664	139.537478
376	35.038644	-85.19593
377	49.216414	6.170791
378	49.1950567	-123.1239313
393	53.55361	9.9905707
399	62.114848	10.616398
400	50.645428	8.9899167
401	27.940665	-82.323525
402	46.1369161	6.1243056
403	49.208678	2.606682
404	55.9453606	-3.3666667
405	51.420596	-0.988024
406	43.2011589	-71.544228
421	27.385089	-82.453161
425	47.407325	0.744827
426	57.028956	14.014744
427	40.416707	-86.814045
428	51.506341	-0.07277
429	34.32753	-112.11846
430	39.044394	-95.760226
431	46.971073	8.459073
432	32.780654	-79.932352
455	33.847848	-84.363602
458	45.70007	-111.06329
459	44.1121662	4.85175
460	51.5266939	-2.5998056
461	41.781195	-70.540289
462	47.003965	9.525809
463	29.608009	106.509449
464	30.585733	104.068603
465	31.974167	118.775068
466	28.347987	112.97953
467	28.112637	112.995725
468	41.811384	123.43661
469	38.87639	121.68571
470	22.519715	113.950088
471	46.914375	-114.031924
472	48.765484	13.046655
473	39.702238	-86.07959
474	39.240883	-120.05654
486	68.860064	18.346626
487	46.2011615	6.1535129
489	45.750012	-0.661725
490	39.77512	-104.794648
491	49.5326939	12.1348611
