128	29.9510658	-90.0715323
153	47.1273723	-118.3799751
358	39.327962	-120.1832533
374	35.685532	139.767372
520	53.417404	-2.637922
543	35.6123359	-115.3880456
702	33.8491816	-118.3884078
1522	32.715738	-117.1610838
2999	39.5296329	-119.8138027
6046	26.640628	-81.8723084
6050	33.667913	-117.327752
6055	39.6882116	-123.4827942
6062	33.7700504	-118.1937395
6063	40.723081	-74.0008
6064	33.5778631	-101.8551665
6066	44.5453088	-72.0000723
6067	42.53869	-71.0465638
6069	33.59288722	-83.47412109
6071	44.63250508	-121.1256409
6072	35.481775	-86.088552
6073	40.783159	-73.971636
6074	40.754953	-73.984034
6075	40.8737096	-72.807879
6076	42.032664	-71.220546
6077	37.868538	-122.5091404
6078	37.72945261	-88.92333984
6082	39.3076744	-123.7994591
6083	32.397118	-82.0601195
6084	19.432775	-99.139501
6085	25.760136	-80.196085
6086	25.804298	-80.199143
6087	46.4083362	-105.8405582
6089	43.038487	-87.906497
6090	44.975533	-93.270063
6091	43.628837	-79.723363
6092	43.5890452	-79.6441198
6095	25.69598805	-100.3051758
6096	32.3668052	-86.2999689
6098	19.70465758	-101.1978149
6100	39.934002	-74.8909988
6101	43.13290457	-115.6913567
6104	38.2975381	-122.286865
6105	36.1626638	-86.7816016
6106	42.2775281	-71.3468091
6108	29.9510658	-90.0715323
6109	40.9114882	-73.7823549
6110	46.3091152	-79.4608204
6111	44.0536805	-71.1284041
6114	41.138856	-73.571433
6115	43.7615377	-79.4110794
6116	34.238347	-118.530714
6117	48.34529728	-119.6026611
6118	41.315954	-72.329477
6119	47.0378741	-122.9006951
6120	44.02689011	-116.9631958
6121	28.5383355	-81.3792365
6122	41.7898354	-69.9897323
6126	44.5690305	-80.9405602
6128	33.7222445	-116.3744556
6129	38.5127752	-106.0772384
6130	40.8652865	-74.4173877
6131	34.1477849	-118.1445155
6132	34.2308684	-111.3251355
6133	31.4229124	-103.4932293
6134	38.232417	-122.6366524
6135	39.9525839	-75.1652215
6136	33.510874	-112.044459
6138	33.01974	-96.698868
6139	26.1275862	-80.2331036
6140	45.4719655	-73.7990191
6141	34.055103	-117.7499909
6142	45.522814	-122.677692
6143	40.7282239	-73.7948516
6146	40.5865396	-122.3916754
6148	45.475	-76.688
6154	26.50827	-100.17415
6156	48.38948	-71.079778
6157	45.639751	-73.845984
6159	25.4267244	-100.9954254
6160	31.4637723	-100.4370375
6161	29.4241219	-98.4936282
6162	34.1083449	-117.2897652
6164	32.832902	-117.271464
6165	36.970812	-121.419041
6167	37.7945742	-122.3999445
6168	37.759912	-122.414951
6169	37.7785189	-122.4056395
6170	37.3382082	-121.8863286
6172	35.2827524	-120.6596156
6173	37.5629917	-122.3255254
6175	37.9735346	-122.5310874
6176	37.7799273	-121.9780153
6177	34.4208305	-119.6981901
6178	34.3916641	-118.542586
6179	36.9741171	-122.0307963
6180	34.0194543	-118.4911912
6182	47.6062095	-122.3320708
6183	41.808434	-71.3369972
6185	41.51583995	-95.4507637
6186	48.5066603	-111.8561447
6188	34.1489719	-118.451357
6189	50.83776312	-118.9759684
6191	42.4999942	-96.4003069
6194	47.52832925	-121.8291092
6195	34.0583995	-106.8914159
6197	43.158723	-79.247093
6199	38.626831	-90.199419
6201	41.0534302	-73.5387341
6203	35.7826363	-80.8872959
6204	40.4849769	-106.8317158
6206	37.9577016	-121.2907796
6207	44.834177	-87.377403
6209	37.36883	-122.0363496
6211	34.1705609	-118.8375937
6212	45.4312294	-122.7714861
6214	19.29040564	-99.63500977
6215	43.653226	-79.3831843
6216	41.8003049	-73.1211715
6218	46.3546803	-72.5837866
6219	41.2428563	-73.2006639
6223	33.2098407	-87.5691735
6224	38.918642	-77.232296
6225	38.1040864	-122.2566367
6226	49.2827291	-123.1207375
6227	43.837596	-79.50846
6228	33.2000368	-117.2425355
6229	43.992239	-102.241309
6230	37.6241793	-104.7802645
6231	41.7614511	-70.7197342
6232	38.907219	-77.03651
6233	47.4234599	-120.3103494
6237	26.7153424	-80.0533746
6239	42.054197	-104.953065
6240	33.9137085	-98.4933873
6243	49.8997541	-97.1374937
6244	27.700316	-80.90426
6246	40.9312099	-73.8987469
6250	50.63397	3.38269
6251	50.63137	5.577459
6252	43.855348	18.415682
6253	42.159068	24.740114
6255	45.178189	18.007383
6259	58.363137	24.560693
6268	43.39911	1.71863
6269	48.266386	2.686408
6273	40.639822	22.940877
6274	38.896357	22.433283
6275	37.080075	22.425517
6278	40.953179	17.296149
6279	40.923478	9.495725
6285	56.509473	27.331007
6286	41.995518	21.424204
6289	56.851444	24.333955
6291	59.833419	6.814605
6292	62.491358	6.724131
6296	52.801271	21.893729
6297	50.042245	22.000813
6298	55.980608	36.451666
6299	60.292086	29.811878
6301	57.023805	35.034981
6302	58.52896	31.269588
6303	56.324289	31.686521
6304	44.81281	20.458774
6305	-34.883315	150.599667
6306	43.866091	20.038118
6307	39.892236	-5.538285
6310	40.415078	-3.706554
6314	34.983762	135.956634
6317	35.105294	136.923101
6319	42.551397	-6.595849
6320	22.195347	113.546748
6321	42.1578412	-78.7150311
6324	60.130522	12.996029
6331	62.034109	14.365777
6332	65.909501	22.655151
6335	51.902402	19.603667
6339	36.1027463	127.078422
6344	22.75619	121.162313
6345	37.754288	32.177964
6354	52.623616	-1.210717
6355	51.560396	-1.782868
6359	51.085396	-0.805164
6361	53.927468	-1.38138
6362	53.267321	-3.498958
6366	50.286248	28.801379
6367	50.12304	25.212942
6369	52.08302	12.69986
6370	31.254766	121.492187
6374	49.9835523	6.897245
6376	31.247243	35.518206
6383	29.3404	113.2185
6391	35.58099	116.9901
6394	28.456521	119.943185
6434	37.3860517	-122.0838511
7613	41.161064	-8.6404109
8260	21.8852562	-102.2915677
8261	24.697564	55.628496
8262	24.05529	53.413508
8263	37.4694491	-105.8700214
8264	39.548108	-2.095563
8265	44.90719	8.61202
8266	45.842791	-95.387834
8267	58.770462	5.84466
8268	28.6611089	-81.3656242
8269	41.644092	-93.476251
8270	40.5186809	-78.3947359
8271	51.180357	-1.770429
8273	33.8365932	-117.9143012
8274	42.50628	1.5218
8275	32.686645	109.03562
8276	40.437587	32.416524
8277	38.9784453	-76.4921829
8278	30.478959	117.08049
8279	41.10838658	122.9950011
8280	36.957588	30.60714
8282	28.664651	106.784979
8283	41.593538	12.653613
8284	58.462346	8.724091
8285	34.12090014	-93.05145264
8286	38.8816208	-77.0909809
8287	39.191022	-106.817586
8288	40.7643574	-73.9234619
8289	37.983937	23.726495
8290	33.7489954	-84.3879824
8291	33.8894675	-84.4540213
8292	33.7821176	-84.3568338
8293	42.6875323	-83.2341028
8294	-36.860194	174.755599
8295	-36.856898	174.760406
8296	30.2729209	-97.7443863
8298	25.9564812	-80.1392121
8299	48.68684	-1.36166
8300	37.818957	27.842558
8302	23.135362	113.286466
8304	35.3732921	-119.0187125
8305	39.841816	28.143602
8306	39.2903848	-76.6121893
8307	34.363194	107.311061
8309	45.07559	6.698015
8310	45.133367	-67.3116215
8311	39.7649223	-74.2693297
8312	50.7894791	-112.4686447
8314	30.06909396	-94.14733887
8315	37.778417	-81.188762
8316	40.230892	116.206689
8317	39.703674	116.111249
8318	39.756622	116.57636
8319	39.951693	116.847145
8320	39.959227	116.465276
8321	40.049976	116.577959
8322	39.881424	116.493087
8323	44.81281	20.458774
8325	44.162816	-77.383306
8326	47.6101497	-122.2015159
8327	39.0348317	-76.9074739
8328	36.3729	-94.2088
8329	40.6203822	-73.9068033
8331	40.2683344	-94.0282861
8332	38.984652	-77.0947092
