STATEFP,COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE
48,329,Midland,Texas,136872,+32.002748,-102.106662
48,331,Milam,Texas,24757,+30.747373,-097.010430
48,333,Mills,Texas,4936,+31.486443,-098.578116
48,335,Mitchell,Texas,9403,+32.392977,-100.863291
48,337,Montague,Texas,19719,+33.638280,-097.756255
48,339,Montgomery,Texas,455746,+30.232068,-095.468727
48,341,Moore,Texas,21904,+35.904748,-101.956199
48,343,Morris,Texas,12934,+33.071717,-094.724610
48,345,Motley,Texas,1210,+34.012828,-100.844887
48,347,Nacogdoches,Texas,64524,+31.623266,-094.642764
48,349,Navarro,Texas,47735,+32.079812,-096.488644
48,351,Newton,Texas,14445,+30.687746,-093.751989
48,353,Nolan,Texas,15216,+32.449322,-100.411684
48,355,Nueces,Texas,340223,+27.733674,-097.430035
48,357,Ochiltree,Texas,10223,+36.381028,-100.810965
48,359,Oldham,Texas,2052,+35.324274,-102.390158
48,361,Orange,Texas,81837,+30.124169,-093.870235
48,363,Palo Pinto,Texas,28111,+32.778005,-098.167593
48,365,Panola,Texas,23796,+32.167392,-094.331166
48,367,Parker,Texas,116927,+32.794168,-097.736777
48,369,Parmer,Texas,10269,+34.538847,-102.815812
48,371,Pecos,Texas,15507,+30.898458,-102.790862
48,373,Polk,Texas,45413,+30.743717,-094.940487
48,375,Potter,Texas,121073,+35.221681,-101.836644
48,377,Presidio,Texas,7818,+29.807527,-104.260977
48,379,Rains,Texas,10914,+32.886055,-095.797078
48,381,Randall,Texas,120725,+35.121463,-101.888863
48,383,Reagan,Texas,3367,+31.215015,-101.465521
48,385,Real,Texas,3309,+29.719686,-099.841559
48,387,Red River,Texas,12860,+33.592399,-095.071170
48,389,Reeves,Texas,13783,+31.382677,-103.532874
48,391,Refugio,Texas,7383,+28.290390,-097.244247
48,393,Roberts,Texas,929,+35.720593,-100.705316
48,395,Robertson,Texas,16622,+30.970148,-096.547126
48,397,Rockwall,Texas,78337,+32.915625,-096.435493
48,399,Runnels,Texas,10501,+31.801037,-099.994273
48,401,Rusk,Texas,53330,+32.193758,-094.797713
48,403,Sabine,Texas,10834,+31.338566,-093.850011
48,405,San Augustine,Texas,8865,+31.443536,-094.150624
48,407,San Jacinto,Texas,26384,+30.547998,-095.131415
48,409,San Patricio,Texas,64804,+27.947285,-097.399384
48,411,San Saba,Texas,6131,+31.190792,-098.763369
48,413,Schleicher,Texas,3461,+30.875183,-100.581777
48,415,Scurry,Texas,16921,+32.705897,-100.905311
48,417,Shackelford,Texas,3378,+32.688185,-099.308669
48,419,Shelby,Texas,25448,+31.823558,-094.180373
48,421,Sherman,Texas,3034,+36.336364,-101.996669
48,423,Smith,Texas,209714,+32.326711,-095.297792
48,425,Somervell,Texas,8490,+32.237870,-097.752805
48,427,Starr,Texas,60968,+26.388176,-098.841190
48,429,Stephens,Texas,9630,+32.754222,-098.904243
48,431,Sterling,Texas,1143,+31.839559,-100.993423
48,433,Stonewall,Texas,1490,+33.145963,-100.236102
48,435,Sutton,Texas,4128,+30.562364,-100.630735
48,437,Swisher,Texas,7854,+34.531837,-101.771547
48,439,Tarrant,Texas,1809034,+32.762190,-097.244748
48,441,Taylor,Texas,131506,+32.423132,-099.768456
48,443,Terrell,Texas,984,+30.159691,-102.356398
48,445,Terry,Texas,12651,+33.183905,-102.271641
48,447,Throckmorton,Texas,1641,+33.139397,-099.134420
48,449,Titus,Texas,32334,+33.175718,-094.966822
48,451,Tom Green,Texas,110224,+31.452272,-100.460084
48,453,Travis,Texas,1024266,+30.310250,-097.749981
48,455,Trinity,Texas,14585,+31.000011,-095.245491
48,457,Tyler,Texas,21766,+30.741967,-094.365305
48,459,Upshur,Texas,39309,+32.697983,-094.925153
48,461,Upton,Texas,3355,+31.183695,-102.122277
48,463,Uvalde,Texas,26405,+29.247671,-099.754750
48,465,Val Verde,Texas,48879,+29.380730,-100.898068
48,467,Van Zandt,Texas,52579,+32.577970,-095.833094
48,469,Victoria,Texas,86793,+28.820583,-096.990925
48,471,Walker,Texas,67861,+30.729192,-095.535016
48,473,Waller,Texas,43205,+30.021425,-095.968855
48,475,Ward,Texas,10658,+31.565078,-102.921099
48,477,Washington,Texas,33718,+30.182708,-096.396264
48,479,Webb,Texas,250304,+27.520331,-099.476350
48,481,Wharton,Texas,41280,+29.276822,-096.175663
48,483,Wheeler,Texas,5410,+35.353697,-100.265178
48,485,Wichita,Texas,131500,+33.922335,-098.551696
48,487,Wilbarger,Texas,13535,+34.147319,-099.296459
48,489,Willacy,Texas,22134,+26.452145,-097.779937
48,491,Williamson,Texas,422679,+30.554707,-097.711430
48,493,Wilson,Texas,42918,+29.226084,-098.142066
48,495,Winkler,Texas,7110,+31.841034,-103.099982
48,497,Wise,Texas,59127,+33.164603,-097.637257
48,499,Wood,Texas,41964,+32.772492,-095.396924
48,501,Yoakum,Texas,7879,+33.025705,-102.829655
48,503,Young,Texas,18550,+33.166529,-098.625208
48,505,Zapata,Texas,14018,+26.902457,-099.265860
48,507,Zavala,Texas,11677,+28.757996,-099.807717
