STATEFP,COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE
20,001,Allen,Kansas,13371,+37.896584,-095.367053
20,003,Anderson,Kansas,8102,+38.250112,-095.264386
20,005,Atchison,Kansas,16924,+39.555583,-095.181488
20,007,Barber,Kansas,4861,+37.212182,-098.557384
20,009,Barton,Kansas,27674,+38.394738,-098.757739
20,011,Bourbon,Kansas,15173,+37.845557,-094.749443
20,013,Brown,Kansas,9984,+39.801273,-095.550384
20,015,Butler,Kansas,65880,+37.727135,-096.989771
20,017,Chase,Kansas,2790,+38.358336,-096.559378
20,019,Chautauqua,Kansas,3669,+37.111002,-096.231466
20,021,Cherokee,Kansas,21603,+37.115229,-094.755079
20,023,Cheyenne,Kansas,2726,+39.768136,-101.738994
20,025,Clark,Kansas,2215,+37.290453,-099.873033
20,027,Clay,Kansas,8535,+39.356195,-097.122570
20,029,Cloud,Kansas,9533,+39.533950,-097.637247
20,031,Coffey,Kansas,8601,+38.247657,-095.739982
20,033,Comanche,Kansas,1891,+37.236270,-099.365215
20,035,Cowley,Kansas,36311,+37.174285,-096.997786
20,037,Crawford,Kansas,39134,+37.439934,-094.731394
20,039,Decatur,Kansas,2961,+39.804329,-100.490859
20,041,Dickinson,Kansas,19754,+38.881314,-097.149128
20,043,Doniphan,Kansas,7945,+39.788642,-095.075010
20,045,Douglas,Kansas,110826,+38.941783,-095.251337
20,047,Edwards,Kansas,3037,+37.914412,-099.354911
20,049,Elk,Kansas,2882,+37.421638,-096.236702
20,051,Ellis,Kansas,28452,+38.881560,-099.329990
20,053,Ellsworth,Kansas,6497,+38.721016,-098.262851
20,055,Finney,Kansas,36776,+37.977330,-100.865820
20,057,Ford,Kansas,33848,+37.751112,-099.994842
20,059,Franklin,Kansas,25992,+38.602731,-095.260071
20,061,Geary,Kansas,34362,+39.038650,-096.839250
20,063,Gove,Kansas,2695,+39.047631,-100.374241
20,065,Graham,Kansas,2597,+39.359746,-099.857852
20,067,Grant,Kansas,7829,+37.580306,-101.349730
20,069,Gray,Kansas,6006,+37.726577,-100.412964
20,071,Greeley,Kansas,1247,+38.487089,-101.763211
20,073,Greenwood,Kansas,6689,+37.857530,-096.226569
20,075,Hamilton,Kansas,2690,+37.979185,-101.767660
20,077,Harper,Kansas,6034,+37.215092,-098.051218
20,079,Harvey,Kansas,34684,+38.047085,-097.385273
20,081,Haskell,Kansas,4256,+37.500029,-100.894110
20,083,Hodgeman,Kansas,1916,+38.083504,-099.867564
20,085,Jackson,Kansas,13462,+39.400924,-095.751346
20,087,Jefferson,Kansas,19126,+39.210891,-095.397856
20,089,Jewell,Kansas,3077,+39.775457,-098.201227
20,091,Johnson,Kansas,544179,+38.928049,-094.737132
20,093,Kearny,Kansas,3977,+37.954211,-101.237967
20,095,Kingman,Kansas,7858,+37.608437,-098.097712
20,097,Kiowa,Kansas,2553,+37.598711,-099.257059
20,099,Labette,Kansas,21607,+37.258236,-095.260544
20,101,Lane,Kansas,1750,+38.503002,-100.487778
20,103,Leavenworth,Kansas,76227,+39.238518,-094.959302
20,105,Lincoln,Kansas,3241,+39.036065,-098.175271
20,107,Linn,Kansas,9656,+38.237359,-094.801632
20,109,Logan,Kansas,2756,+39.098288,-100.925261
20,111,Lyon,Kansas,33690,+38.416154,-096.179779
20,113,McPherson,Kansas,29180,+38.381163,-097.647603
20,115,Marion,Kansas,12660,+38.326437,-097.124507
20,117,Marshall,Kansas,10117,+39.800028,-096.573612
20,119,Meade,Kansas,4575,+37.292089,-100.394216
20,121,Miami,Kansas,32787,+38.590405,-094.836385
20,123,Mitchell,Kansas,6373,+39.454968,-098.174198
20,125,Montgomery,Kansas,35471,+37.139982,-095.695334
20,127,Morris,Kansas,5923,+38.698154,-096.588826
20,129,Morton,Kansas,3233,+37.047093,-101.838333
20,131,Nemaha,Kansas,10178,+39.829915,-095.962628
20,133,Neosho,Kansas,16512,+37.624963,-095.394820
20,135,Ness,Kansas,3107,+38.492429,-099.898826
20,137,Norton,Kansas,5671,+39.820601,-099.878289
20,139,Osage,Kansas,16295,+38.698945,-095.711621
20,141,Osborne,Kansas,3858,+39.424792,-098.707572
20,143,Ottawa,Kansas,6091,+39.096434,-097.681833
20,145,Pawnee,Kansas,6973,+38.178541,-099.147286
20,147,Phillips,Kansas,5642,+39.757048,-099.349355
20,149,Pottawatomie,Kansas,21604,+39.258473,-096.316121
20,151,Pratt,Kansas,9656,+37.645065,-098.731177
20,153,Rawlins,Kansas,2519,+39.807807,-101.053756
20,155,Reno,Kansas,64511,+38.050915,-097.933041
20,157,Republic,Kansas,4980,+39.818188,-097.659183
20,159,Rice,Kansas,10083,+38.321963,-098.201028
20,161,Riley,Kansas,71115,+39.189473,-096.633015
20,163,Rooks,Kansas,5181,+39.314266,-099.316791
20,165,Rush,Kansas,3307,+38.525797,-099.283593
20,167,Russell,Kansas,6970,+38.904508,-098.824959
20,169,Saline,Kansas,55606,+38.815777,-097.606733
20,171,Scott,Kansas,4936,+38.482303,-100.913605
20,173,Sedgwick,Kansas,498365,+37.678808,-097.344603
20,175,Seward,Kansas,22952,+37.052196,-100.916100
20,177,Shawnee,Kansas,177934,+39.035591,-095.705467
20,179,Sheridan,Kansas,2556,+39.367910,-100.467964
